NAME,B25064_001E,B25070_007E,B25070_008E,B25070_009E,B25070_010E,B25070_001E,B25070_011E,B25002_003E,B25002_001E,B08013_001E,B08012_001E,B17001_002E,B17001_001E,B23025_002E,B23025_001E,metropolitan statistical area/micropolitan statistical area,metropolitan division,geo_level,geo_code,parent_cbsa,year
"Homosassa Springs, FL Metro Area",1107,857,677,729,2801,10533,1490,13638,84929,1255865,45228,24890,159617,57140,141589,26140,,msa,26140,,2024
"Hood River, OR Micro Area",1417,254,73,146,647,2736,463,1351,10290,179040,9805,1902,23733,13126,19313,26220,,msa,26220,,2024
"Hot Springs, AR Metro Area",966,1170,733,766,2697,13371,1514,9093,52760,821585,38416,15608,98780,45186,82853,26300,,msa,26300,,2024
"Houghton, MI Micro Area",835,359,185,439,1099,4140,437,5735,21175,246365,15560,5826,35480,18815,32975,26340,,msa,26340,,2024
"Houma-Bayou Cane-Thibodaux, LA Metro Area",1014,759,1099,957,4035,17991,3189,8950,88839,2113870,82970,32672,198473,92449,159685,26380,,msa,26380,,2024
"Houston-Pasadena-The Woodlands, TX Metro Area",1430,91085,70985,96783,260520,1031551,53791,244625,2906364,90767090,3032377,1019961,7348276,3812352,5743065,26420,,msa,26420,,2024
"Hudson, NY Micro Area",1260,459,410,521,1724,6312,881,6766,33393,598690,23289,7247,59845,30394,52712,26460,,msa,26460,,2024
"Huntingdon, PA Micro Area",810,219,117,224,557,3399,555,4643,20984,506610,16257,4111,38649,18831,36835,26500,,msa,26500,,2024
"Huntington, IN Micro Area",879,298,246,188,519,3483,313,937,16340,361155,16448,3472,35227,18801,29805,26540,,msa,26540,,2024
"Huntington-Ashland, WV-KY-OH Metro Area",884,3212,2094,2472,8973,40196,6419,21560,173725,3440910,141742,59998,361483,163288,302484,26580,,msa,26580,,2024
"Huntsville, AL Metro Area",1183,4831,3631,4530,11947,61473,4463,16977,222961,4974145,216390,50614,501592,266382,417749,26620,,msa,26620,,2024
"Huntsville, TX Micro Area",1031,961,841,1162,3116,11323,727,4366,30383,690710,26632,11582,63074,32875,69907,26660,,msa,26660,,2024
"Huron, SD Micro Area",879,127,97,72,476,2042,123,938,8474,118225,8854,2581,18963,9738,14410,26700,,msa,26700,,2024
"Hutchinson, KS Micro Area",863,520,317,669,1568,7884,827,2682,28274,466475,26607,7279,58121,30452,49838,26740,,msa,26740,,2024
"Hutchinson, MN Micro Area",941,295,118,155,707,3434,220,757,15972,398530,17323,3134,36168,20096,29815,26780,,msa,26780,,2024
"Idaho Falls, ID Metro Area",1127,804,1286,943,2081,14459,1104,4148,59604,1448940,66686,16190,163481,78853,121091,26820,,msa,26820,,2024
"Indiana, PA Micro Area",800,585,615,711,1996,9052,1100,5139,37626,807425,32451,10879,77822,39379,70057,26860,,msa,26860,,2024
"Indianapolis-Carmel-Greenwood, IN Metro Area",1191,24518,18522,21996,63903,279600,12638,67161,909926,23008200,902962,224015,2090904,1133633,1670209,26900,,msa,26900,,2024
"Iowa City, IA Metro Area",1097,2691,1400,2468,8021,28067,1233,5561,77874,1661255,83275,27162,170627,102161,147601,26980,,msa,26980,,2024
"Iron Mountain, MI-WI Micro Area",796,205,77,178,499,2301,283,4487,18589,214775,12337,3038,30220,14328,25422,27020,,msa,27020,,2024
"Ithaca, NY Metro Area",1411,1740,1002,1742,6131,19841,1719,4541,47804,795420,39552,14612,89313,53481,91539,27060,,msa,27060,,2024
"Jackson, MI Metro Area",985,997,830,1180,3620,15613,995,6752,69292,1398250,62131,17542,150606,74084,130419,27100,,msa,27100,,2024
"Jackson, MS Metro Area",1072,6619,4743,6689,19203,77293,8794,34086,271927,6201435,247676,104071,588778,289786,485486,27140,,msa,27140,,2024
"Jackson, TN Metro Area",997,1869,1469,2163,5345,24745,3009,7670,80121,1694155,74031,28755,175145,87280,144998,27180,,msa,27180,,2024
"Jackson, WY-ID Micro Area",1745,221,276,249,675,4992,263,5632,20139,384695,18039,2463,35662,22704,29734,27220,,msa,27220,,2024
"Jacksonville, FL Metro Area",1513,23590,14304,20782,58464,222323,12592,69318,732419,17386370,669967,194563,1651923,863697,1354395,27260,,msa,27260,,2024
"Jacksonville, IL Micro Area",718,398,180,137,478,3993,297,2278,17400,293480,15165,4701,35743,17761,31467,27300,,msa,27300,,2024
"Jacksonville, NC Metro Area",1265,2635,1521,2925,5812,27294,1879,12089,87354,2083685,93224,21551,185911,112951,161366,27340,,msa,27340,,2024
"Jacksonville, TX Micro Area",933,224,105,328,665,4732,1484,2868,21053,473065,17612,8839,48681,21577,40215,27380,,msa,27380,,2024
"Jamestown, ND Micro Area",774,431,141,171,980,3486,249,976,10413,135145,9602,2506,19872,10882,17816,27420,,msa,27420,,2024
"Jamestown-Dunkirk, NY Micro Area",812,1540,766,1223,3997,16631,1430,13083,66476,947525,48456,21053,120805,57311,102871,27460,,msa,27460,,2024
"Janesville-Beloit, WI Metro Area",1037,1444,1171,1511,3664,19382,1226,3908,71109,1764135,74018,14980,161769,86311,132288,27500,,msa,27500,,2024
"Jasper, IN Micro Area",834,172,354,70,691,4443,357,1262,18836,414950,20986,4716,42812,22868,34305,27540,,msa,27540,,2024
"Jefferson, GA Micro Area",1126,315,277,513,1061,5870,569,2343,30745,1128925,36087,6132,83924,43235,65954,27600,,msa,27600,,2024
"Jefferson City, MO Metro Area",827,957,671,713,2978,16305,1267,6267,64854,1374065,64694,13955,141155,74463,121468,27620,,msa,27620,,2024
"Jesup, GA Micro Area",846,126,178,125,847,3614,645,1643,12704,308690,11015,6192,29066,12598,24401,27700,,msa,27700,,2024
"Johnson City, TN Metro Area",939,2485,1567,2060,5308,28295,3584,9965,98944,1917020,84589,32369,204208,101562,177153,27740,,msa,27740,,2024
"Johnstown, PA Metro Area",739,883,546,976,2488,13228,1725,8483,64456,1167585,49843,17830,125314,59527,109564,27780,,msa,27780,,2024
"Jonesboro, AR Metro Area",929,1717,1475,1498,4738,20851,2265,6105,59334,1142050,56276,26471,131602,65309,105509,27860,,msa,27860,,2024
"Joplin, MO-KS Metro Area",928,2257,1462,1968,5292,25513,2108,8970,88475,1747125,85485,31278,199614,99444,159807,27900,,msa,27900,,2024
"Juneau, AK Micro Area",1444,371,227,295,748,4792,246,1082,14249,215780,14249,2771,31099,17506,26044,27940,,msa,27940,,2024
"Kahului-Wailuku, HI Metro Area",1914,1723,1277,1421,5116,19243,2163,16505,72386,1614525,70114,14947,162840,85338,133821,27980,,msa,27980,,2024
"Kalamazoo-Portage, MI Metro Area",1093,2788,2757,3778,9305,38004,2230,7798,114908,2356585,113648,32277,254983,139578,212376,28020,,msa,28020,,2024
"Kalispell, MT Micro Area",1142,1568,1000,497,2555,12225,1134,7447,51680,884350,45007,10201,109445,55955,89736,28060,,msa,28060,,2024
"Kankakee, IL Metro Area",1097,863,691,1037,2690,12355,1140,4419,45415,1120535,45014,12498,102444,52772,85656,28100,,msa,28100,,2024
"Kansas City, MO-KS Metro Area",1249,27189,18918,24783,63309,305888,16135,65582,960950,21708695,935301,217768,2187262,1193891,1755134,28140,,msa,28140,,2024
"Kapaa, HI Micro Area",1870,669,476,839,1468,7422,779,6839,30471,712975,31811,6630,72935,38421,59765,28180,,msa,28180,,2024
"Kearney, NE Micro Area",930,480,454,549,1212,7349,562,1476,24274,486725,29397,5245,54888,32244,45752,28260,,msa,28260,,2024
"Keene, NH Micro Area",1276,833,554,788,1623,8356,556,5279,35899,792355,33412,6405,73579,40699,65152,28300,,msa,28300,,2024
"Kendallville, IN Micro Area",832,671,205,179,555,4154,437,2118,20297,551660,21155,4261,46554,23489,37337,28340,,msa,28340,,2024
"Kennett, MO Micro Area",648,231,265,388,519,4246,682,2190,13447,238845,10323,5879,26692,11304,21253,28380,,msa,28380,,2024
"Kennewick-Richland, WA Metro Area",1284,2999,2047,3068,7135,33948,2302,6348,114284,2721305,122084,35804,307140,148614,236388,28420,,msa,28420,,2024
"Kenosha, WI Metro Area",1219,1869,1351,1933,5005,22941,1444,4774,73678,1925325,76607,17282,164672,91269,136479,28450,,msa,28450,,2024
"Kerrville, TX Micro Area",1109,697,396,510,1260,6752,395,3017,25632,449795,20952,5834,51367,25004,45030,28500,,msa,28500,,2024
"Ketchikan, AK Micro Area",1505,162,146,152,357,1799,131,966,6698,96560,6625,1180,13573,7524,11341,28540,,msa,28540,,2024
"Key West-Key Largo, FL Micro Area",1999,1138,1075,1062,3763,11769,855,20429,54834,717225,36699,8616,80902,44163,70589,28580,,msa,28580,,2024
"Kill Devil Hills, NC Micro Area",1345,277,354,252,733,3634,269,18442,35278,366240,16365,2497,37711,20600,32212,28620,,msa,28620,,2024
"Killeen-Temple, TX Metro Area",1217,7224,5584,6698,15548,74736,3910,16720,194401,4841690,199522,64217,466740,238705,378009,28660,,msa,28660,,2024
"Kingsland, GA Micro Area",1235,428,501,605,1730,6987,466,1978,23671,647035,22842,7052,54780,27260,44727,28680,,msa,28680,,2024
"Kingsport-Bristol, TN-VA Metro Area",849,2217,1847,2297,5498,33965,5116,18821,149760,2736420,116419,46087,305460,140008,260158,28700,,msa,28700,,2024
"Kingston, NY Metro Area",1425,1524,1397,1871,6735,22354,2197,12225,86503,1863465,67844,25635,175158,90316,155580,28740,,msa,28740,,2024
"Kingsville, TX Micro Area",1043,279,313,211,1663,5628,448,2159,14012,252285,12588,8077,28749,14638,23974,28780,,msa,28780,,2024
"Kinston, NC Micro Area",861,612,770,758,1732,9525,1197,3528,26879,517725,21294,11854,53999,24832,44107,28820,,msa,28820,,2024
"Kirksville, MO Micro Area",752,237,91,145,749,3820,673,2855,13288,193795,11397,5499,27443,13076,24187,28860,,msa,28860,,2024
"Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",1638,6777,4774,7521,22544,80434,4836,17985,272868,9310545,283718,74184,681143,356446,565995,28880,,msa,28880,,2024
"Klamath Falls, OR Micro Area",991,559,585,501,2677,8869,995,4163,33162,430290,24010,12655,69127,28872,56705,28900,,msa,28900,,2024
"Knoxville, TN Metro Area",1145,8934,6566,9608,22865,111972,10531,40671,418905,9368390,384498,111503,911647,466210,764634,28940,,msa,28940,,2024
"Kokomo, IN Metro Area",937,868,845,599,2460,10474,1176,4283,39876,684835,33618,11040,82329,39378,66705,29020,,msa,29020,,2024
"Laconia, NH Micro Area",1167,382,211,561,1140,5240,633,12666,39003,707515,28248,5394,63634,34531,55072,29060,,msa,29060,,2024
"La Crosse-Onalaska, WI-MN Metro Area",1027,1868,1012,2034,4499,23288,1451,4795,76850,1535120,76398,19596,165089,90631,138994,29100,,msa,29100,,2024
"Lafayette, LA Metro Area",977,3212,3676,4385,12166,52283,7095,22883,187261,4279100,170172,75025,408055,200203,323170,29180,,msa,29180,,2024
"Lafayette-West Lafayette, IN Metro Area",1107,4121,2386,3339,10074,38069,3464,6968,97674,1867200,97110,37015,209689,115881,185400,29200,,msa,29200,,2024
"La Grande, OR Micro Area",982,318,51,302,769,3759,300,929,11829,174240,10663,4138,25768,12512,21151,29260,,msa,29260,,2024
"LaGrange, GA-AL Micro Area",1036,1405,1055,1287,3289,14397,1377,5887,46225,979235,42421,16871,102118,49178,82449,29300,,msa,29300,,2024
"Lake Charles, LA Metro Area",1081,1819,1181,1672,6272,24080,2862,21172,113215,2297720,100696,40432,240573,113931,189547,29340,,msa,29340,,2024
"Lake City, FL Micro Area",976,520,466,723,1503,7544,814,2870,30300,686515,26619,11227,67337,31300,57625,29380,,msa,29380,,2024
"Lake Havasu City-Kingman, AZ Metro Area",1091,2274,1523,2640,5072,26438,2924,19908,121881,1382440,69524,34700,215691,84091,189002,29420,,msa,29420,,2024
"Lakeland-Winter Haven, FL Metro Area",1363,7344,6221,7932,21114,85480,6917,51323,340748,9229135,302675,111996,774119,369267,636810,29460,,msa,29460,,2024
"Lake of the Woods, VA Micro Area",1205,242,191,121,509,3168,473,1275,16131,565110,15266,3667,37291,18658,30447,29470,,msa,29470,,2024
"Lancaster, PA Metro Area",1357,5222,4183,5296,13569,64198,3284,6476,219224,5820485,244287,44440,542321,291212,443347,29540,,msa,29540,,2024
"Lansing-East Lansing, MI Metro Area",1086,4830,3603,5470,16896,64837,3333,13137,207300,4159285,192692,60985,452222,248969,388821,29620,,msa,29620,,2024
"Laramie, WY Micro Area",931,569,453,594,2456,8537,571,1768,18851,293230,19126,7430,35570,22977,33034,29660,,msa,29660,,2024
"Laredo, TX Metro Area",1027,2914,1423,2501,7439,28743,2821,6803,88176,2384495,108033,56731,266254,122787,194687,29700,,msa,29700,,2024
"Lares, PR Micro Area",505,187,99,265,626,3983,1675,2151,12921,260195,8471,15268,27579,10363,24091,29720,,msa,29720,,2024
"Las Cruces, NM Metro Area",934,2022,2142,2992,7093,29315,3111,7547,92436,1972390,86460,46562,218348,104144,178768,29740,,msa,29740,,2024
"Las Vegas, NM Micro Area",829,234,77,339,949,3474,471,3891,17790,259455,10952,7191,29966,13249,26512,29780,,msa,29780,,2024
"Las Vegas-Henderson-North Las Vegas, NV Metro Area",1626,32149,24807,39281,102496,364134,19962,86477,948995,23799230,947872,300884,2307841,1196049,1873028,29820,,msa,29820,,2024
"Laurel, MS Micro Area",846,636,361,525,1259,7401,1668,5355,36959,836430,32245,15268,80890,35590,64724,29860,,msa,29860,,2024
"Laurinburg, NC Micro Area",778,351,234,296,1144,4807,901,1861,14441,287505,11451,8068,31257,14086,26646,29900,,msa,29900,,2024
"Lawrence, KS Metro Area",1099,2364,1660,1738,6735,25160,895,3269,53675,1153120,55374,16487,111939,69858,101247,29940,,msa,29940,,2024
"Lawrenceburg, TN Micro Area",763,216,283,339,628,3814,717,1739,18730,441535,17273,6700,44703,20733,35299,29980,,msa,29980,,2024
"Lawton, OK Metro Area",965,1754,1117,1175,4061,20335,1541,8425,55363,934525,50047,21366,117403,60363,100306,30020,,msa,30020,,2024
"Lebanon, MO Micro Area",809,314,286,365,680,4628,473,1454,16012,330935,15493,6529,35871,17175,28367,30060,,msa,30060,,2024
"Lebanon, PA Metro Area",1110,1609,818,1477,3234,16293,1076,3209,59921,1332175,60233,14171,140297,72573,115015,30140,,msa,30140,,2024
"Lebanon-Claremont, NH-VT Micro Area",1209,1993,1613,1784,4545,23234,1769,32042,123802,2196615,92626,21177,214700,116380,190848,30150,,msa,30150,,2024
"Le Mars, IA Micro Area",910,250,142,44,329,2722,223,578,10891,232980,12146,1751,25362,13867,20138,30180,,msa,30180,,2024
"Lewisburg, PA Micro Area",974,317,428,344,666,4026,335,1659,16205,278035,15550,3025,33770,17812,35976,30260,,msa,30260,,2024
"Lewisburg, TN Micro Area",946,220,221,151,537,3159,324,1127,14749,427000,14267,4186,35545,17726,28579,30280,,msa,30280,,2024
"Lewiston, ID-WA Metro Area",1024,619,382,538,1583,7646,586,2001,28761,420765,25895,8207,63545,30685,53316,30300,,msa,30300,,2024
"Lewiston-Auburn, ME Metro Area",1010,1431,1114,1347,3451,15088,792,3518,50471,1160465,47646,15686,109060,59052,92775,30340,,msa,30340,,2024
"Lewistown, PA Micro Area",822,426,224,373,834,5344,548,2958,21468,493135,19750,7360,45336,21899,36700,30380,,msa,30380,,2024
"Lexington, NE Micro Area",921,236,32,159,447,3236,459,1189,11170,233560,13077,2803,26003,13806,19881,30420,,msa,30420,,2024
"Lexington-Fayette, KY Metro Area",1138,7918,4710,7163,19812,88039,5719,14894,231167,5021380,229704,69593,505850,279882,421344,30460,,msa,30460,,2024
"Lexington Park, MD Metro Area",1750,1051,923,1053,3707,15669,1116,6603,82504,3007325,88166,12614,206414,112385,166111,30500,,msa,30500,,2024
"Liberal, KS Micro Area",905,204,159,176,332,2772,169,1051,8308,139450,9466,2581,21131,10567,15459,30580,,msa,30580,,2024
"Lima, OH Metro Area",922,755,969,847,2537,13343,879,3496,44791,799985,42789,13051,98208,48765,80198,30620,,msa,30620,,2024
"Lincoln, IL Micro Area",829,361,100,339,673,3550,437,701,11967,229490,10919,3203,24396,12677,23120,30660,,msa,30660,,2024
"Lincoln, NE Metro Area",1082,4807,3600,4910,12158,56961,2346,6616,147530,3111105,162118,38414,329665,192086,276080,30700,,msa,30700,,2024
"Little Rock-North Little Rock-Conway, AR Metro Area",1055,9132,6209,8536,23028,112967,11061,32258,343805,7397990,316208,105816,742621,374759,602924,30780,,msa,30780,,2024
"Lock Haven, PA Micro Area",820,351,238,353,751,4272,368,3193,18617,361270,15291,5334,36010,18209,31233,30820,,msa,30820,,2024
"Logan, UT-ID Metro Area",1201,1568,886,1581,3454,17229,538,2506,51877,1218105,66452,17369,150393,80660,115028,30860,,msa,30860,,2024
"Logansport, IN Micro Area",783,236,228,477,491,3870,333,1351,16388,365900,16376,4874,36822,18334,30240,30900,,msa,30900,,2024
"Longview, TX Metro Area",1060,2703,1998,2493,6697,32060,3046,14295,122469,2783100,117688,42249,279129,134698,228872,30980,,msa,30980,,2024
"Longview-Kelso, WA Metro Area",1206,1091,1129,1007,3319,14067,791,2479,46422,1122345,42926,13548,111069,51099,90051,31020,,msa,31020,,2024
"Los Alamos, NM Micro Area",1375,217,100,227,43,2076,41,466,8713,130490,8875,683,19340,10710,15787,31060,,msa,31060,,2024
"Los Angeles-Long Beach-Anaheim, CA Metro Area",2063,207444,157980,226620,676652,2320767,112556,297226,4796635,152295605,5160865,1623320,12782759,6900926,10617893,31080,,msa,31080,,2024
"Louisville/Jefferson County, KY-IN Metro Area",1116,13932,11195,13221,36588,173549,12492,44421,602727,13955150,578627,166306,1347422,713336,1101643,31140,,msa,31140,,2024
"Lubbock, TX Metro Area",1159,4912,2933,4750,17106,60206,4707,16662,157215,2852160,160335,58064,343783,184833,283796,31180,,msa,31180,,2024
"Ludington, MI Micro Area",896,275,144,259,513,2776,320,4795,17596,216195,11079,4077,28851,13184,24173,31220,,msa,31220,,2024
"Lufkin, TX Micro Area",1076,1271,512,1200,2404,11621,1098,4752,37023,718920,34343,13351,84720,39781,67755,31260,,msa,31260,,2024
"Lumberton, NC Micro Area",805,1043,824,1025,2708,14735,3108,5977,49111,1029745,40667,30870,113373,45864,90067,31300,,msa,31300,,2024
"Lynchburg, VA Metro Area",991,2082,1501,1904,6640,29368,2757,15647,119048,2425055,106390,30738,250419,128835,218434,31340,,msa,31340,,2024
"Macomb, IL Micro Area",761,280,217,236,1179,4333,363,1731,13587,218995,11781,4194,24377,14096,22633,31380,,msa,31380,,2024
"Macon-Bibb County, GA Metro Area",1044,2486,2189,2366,9803,33774,3297,16122,104712,2163910,88447,46872,226669,106490,186337,31420,,msa,31420,,2024
"Madison, IN Micro Area",890,399,168,233,495,3602,305,1727,14517,307520,13867,3808,30858,15804,27322,31500,,msa,31500,,2024
"Madison, WI Metro Area",1354,10365,7467,9684,25668,119582,5505,13949,315529,6660410,310007,68337,675626,397471,570505,31540,,msa,31540,,2024
"Madisonville, KY Micro Area",837,521,291,365,1057,5388,815,2604,21001,364295,17141,8748,43786,19401,36156,31580,,msa,31580,,2024
"Magnolia, AR Micro Area",649,153,14,55,373,2461,547,2621,11030,202210,9055,4281,20260,9995,17961,31620,,msa,31620,,2024
"Malvern, AR Micro Area",768,116,28,90,437,2896,938,1992,14302,376985,12622,4661,30872,13836,27459,31680,,msa,31680,,2024
"Manchester-Nashua, NH Metro Area",1623,5599,3477,5003,11529,55030,1941,8994,177734,5272745,193323,28204,418518,248651,353268,31700,,msa,31700,,2024
"Manhattan, KS Metro Area",1063,2091,1392,2065,5165,24597,1634,5674,56908,1151120,64563,20220,122203,74885,106419,31740,,msa,31740,,2024
"Manitowoc, WI Micro Area",797,364,286,444,1200,8059,685,2896,38084,743785,36670,7661,80201,41509,67062,31820,,msa,31820,,2024
"Mankato, MN Metro Area",1069,950,936,1055,3256,14280,852,2852,43460,825905,49576,12920,98054,59028,85519,31860,,msa,31860,,2024
"Mansfield, OH Metro Area",824,1514,877,1087,2867,16075,1059,4557,54668,1091930,50041,16185,117599,57057,101051,31900,,msa,31900,,2024
"Marietta, OH Micro Area",852,452,408,624,1211,6099,677,3170,27949,569240,24221,7881,57322,28414,48902,31930,,msa,31930,,2024
"Marinette, WI-MI Micro Area",768,387,186,310,901,5501,700,13334,42746,581975,26781,6793,63944,30711,54908,31940,,msa,31940,,2024
"Marion, IN Micro Area",853,379,360,474,1571,7303,726,3134,29907,580505,26389,12101,61022,31426,53773,31980,,msa,31980,,2024
"Marion, NC Micro Area",806,265,136,381,741,4550,715,2937,21575,442125,17910,6447,43538,20217,37088,32000,,msa,32000,,2024
"Marion, OH Micro Area",864,592,348,805,1655,8032,928,2675,27358,596080,24281,9894,59436,28086,52795,32020,,msa,32020,,2024
"Marion-Herrin, IL Micro Area",930,880,907,384,1471,8506,658,3101,32084,634860,27037,8880,64568,31976,54389,32060,,msa,32060,,2024
"Marquette, MI Micro Area",949,891,475,748,2262,8576,418,5352,33607,522765,29116,8824,63235,33800,56704,32100,,msa,32100,,2024
"Marshall, MN Micro Area",781,202,175,108,582,2780,270,1161,11269,161305,11072,3015,24766,13185,19546,32140,,msa,32140,,2024
"Marshall, MO Micro Area",739,338,246,142,377,2431,201,1760,9813,174065,9957,3558,21676,10973,18754,32180,,msa,32180,,2024
"Marshalltown, IA Micro Area",885,215,226,307,405,3874,313,1441,16937,360900,18168,4333,38845,20805,31170,32260,,msa,32260,,2024
"Martin, TN Micro Area",803,183,365,238,836,4510,699,1672,15056,280075,13396,5872,30841,15159,27513,32280,,msa,32280,,2024
"Martinsville, VA Micro Area",761,624,255,601,1550,7772,1032,5685,32439,570730,23360,10950,62208,27644,51967,32300,,msa,32300,,2024
"Maryville, MO Micro Area",786,240,213,140,733,3190,253,1076,9536,146565,9290,3122,18265,10378,17684,32340,,msa,32340,,2024
"Mason City, IA Micro Area",842,352,193,462,910,6327,605,3544,26260,377885,22954,4999,48983,26090,40826,32380,,msa,32380,,2024
"Massena-Ogdensburg, NY Micro Area",818,1040,444,896,2949,11721,1170,10304,51970,854680,40647,16253,96376,47329,88729,32390,,msa,32390,,2024
"Mayaguez, PR Metro Area",504,1602,1016,1457,5438,30196,13344,34895,119067,1464295,60684,97872,207735,76832,182524,32420,,msa,32420,,2024
"Mayfield, KY Micro Area",775,165,308,182,664,3384,543,2286,16425,292105,14140,7176,36148,16194,28770,32460,,msa,32460,,2024
"McAlester, OK Micro Area",860,455,251,430,964,5099,871,4401,22252,336775,15783,7328,41319,18412,34749,32540,,msa,32540,,2024
"McAllen-Edinburg-Mission, TX Metro Area",957,6230,4524,6134,21340,87939,9409,38346,308556,7063900,313630,235512,883207,383436,648434,32580,,msa,32580,,2024
"McComb, MS Micro Area",910,421,191,363,1195,6027,1336,5820,26117,553520,18717,12956,51944,21211,41525,32620,,msa,32620,,2024
"McMinnville, TN Micro Area",827,406,122,487,642,4465,778,2334,18537,455930,16918,6532,41591,19422,33623,32660,,msa,32660,,2024
"McPherson, KS Micro Area",916,123,159,179,613,2983,351,1014,13176,214375,14476,2684,28370,16163,24360,32700,,msa,32700,,2024
"Meadville, PA Micro Area",802,698,439,593,1649,8562,1118,8319,42157,735040,31496,11229,78397,36804,67834,32740,,msa,32740,,2024
"Medford, OR Metro Area",1358,3014,2204,3057,7843,31342,2524,5956,97991,1627775,85435,27159,219744,106024,182824,32780,,msa,32780,,2024
"Memphis, TN-MS-AR Metro Area",1220,16557,13812,17955,53367,206526,15729,57306,580185,13453315,553545,218212,1318743,670980,1046402,32820,,msa,32820,,2024
"Menomonie, WI Micro Area",985,353,238,400,1078,5747,469,1543,18983,496520,21231,4524,42376,25435,37777,32860,,msa,32860,,2024
"Merced, CA Metro Area",1343,3365,2315,3197,9700,39581,3768,4817,90872,3243865,103732,54568,285864,128696,217521,32900,,msa,32900,,2024
"Meridian, MS Micro Area",937,628,366,1014,2938,11071,1651,6544,41196,864240,33685,20692,83764,38342,69091,32940,,msa,32940,,2024
"Mexico, MO Micro Area",693,193,124,132,588,2600,437,1342,10561,208270,9616,4154,23299,10812,19737,33020,,msa,33020,,2024
"Miami, OK Micro Area",788,347,184,352,619,3870,639,1780,13701,237575,11538,6095,29201,12746,23504,33060,,msa,33060,,2024
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",1869,83152,69419,102315,305034,921750,49934,345668,2680465,76410570,2607045,807868,6164776,3282694,5148722,33100,,msa,33100,,2024
"Michigan City-La Porte, IN Metro Area",976,997,475,898,2146,11019,1418,6405,50038,1105345,44175,14248,104625,51027,90740,33140,,msa,33140,,2024
"Middlesborough, KY Micro Area",592,379,373,211,776,4092,923,1692,11631,153745,6761,6553,22735,8079,19075,33180,,msa,33180,,2024
"Midland, MI Metro Area",1016,472,543,612,2009,7671,530,2167,37160,790125,33317,8856,82467,40678,68329,33220,,msa,33220,,2024
"Midland, TX Metro Area",1400,1688,1239,2152,5282,22335,1282,5234,74858,1822255,83769,20083,178350,92883,133052,33260,,msa,33260,,2024
"Milledgeville, GA Micro Area",923,753,382,493,1630,6457,584,3720,20302,378690,14997,8309,38274,17579,36826,33300,,msa,33300,,2024
"Milwaukee-Waukesha, WI Metro Area",1139,21249,15656,20717,59823,260051,13165,45122,701558,15114385,665030,190233,1544527,827375,1257099,33340,,msa,33340,,2024
"Minden, LA Micro Area",795,332,208,571,1288,4753,1133,4043,18377,339785,12459,8071,34889,14178,28753,33380,,msa,33380,,2024
"Mineral Wells, TX Micro Area",1093,342,157,192,790,3256,243,3972,15206,314210,10959,4858,29008,12971,23190,33420,,msa,33420,,2024
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1440,40447,28072,34704,97418,432465,18054,74137,1551396,36953835,1543647,300663,3654249,2081265,2955179,33460,,msa,33460,,2024
"Minot, ND Metro Area",1039,792,725,806,1911,11827,712,4878,36659,749010,37034,6458,74596,41797,60227,33500,,msa,33500,,2024
"Missoula, MT Metro Area",1184,1818,1502,1823,5001,22107,992,4673,59502,1080615,58598,12610,122889,72926,105682,33540,,msa,33540,,2024
"Mitchell, SD Micro Area",838,248,251,205,577,3751,401,1061,12038,191235,12218,2559,24746,13872,20220,33580,,msa,33580,,2024
"Moberly, MO Micro Area",760,202,199,395,306,2646,232,1615,10862,212380,9728,3118,22464,11050,19700,33620,,msa,33620,,2024
"Mobile, AL Metro Area",1052,5324,3518,4628,13394,54913,6570,24417,186082,4240740,162567,65608,404346,191437,327117,33660,,msa,33660,,2024
"Modesto, CA Metro Area",1623,5613,4714,6341,18142,69046,4732,7275,185149,6597685,214320,74260,548756,262384,424141,33700,,msa,33700,,2024
"Monroe, LA Metro Area",931,2133,1481,2783,8837,31360,4878,15229,102235,2007720,85547,52894,215940,100569,175819,33740,,msa,33740,,2024
"Monroe, MI Metro Area",1059,979,759,1056,2461,11527,1146,3565,66594,1684725,64241,16177,153642,75635,127187,33780,,msa,33780,,2024
"Montgomery, AL Metro Area",1095,3396,2811,4270,13372,52384,5174,21892,173330,3779835,155439,61600,370961,180465,306668,33860,,msa,33860,,2024
"Monticello, IN Micro Area",901,197,117,102,342,1948,108,2707,12961,248585,10635,2481,24371,12037,19618,33900,,msa,33900,,2024
"Monticello, NY Micro Area",1106,833,541,695,2442,10256,896,18560,49994,842205,30029,12173,76778,37977,64445,33910,,msa,33910,,2024
"Montrose, CO Micro Area",1188,430,244,331,1065,4446,240,1689,19758,358390,17000,5003,43435,20703,36267,33940,,msa,33940,,2024
"Morehead City, NC Micro Area",1108,384,989,1103,1492,8092,1129,20204,52181,617420,26659,6845,68003,32489,59040,33980,,msa,33980,,2024
"Morgan City, LA Micro Area",848,450,464,440,1155,5790,824,4044,22507,414510,17846,9809,47172,20274,37386,34020,,msa,34020,,2024
"Morgantown, WV Metro Area",967,1546,950,2303,5284,21182,2476,7677,65115,1379220,59820,24008,130931,72895,120502,34060,,msa,34060,,2024
"Morristown, TN Metro Area",873,999,858,829,2365,13182,1465,5764,53727,1347530,51266,18131,119716,58744,99178,34100,,msa,34100,,2024
